fecha,region,estacion,variable,valor
1988-02-21,Lima,Santa Rosa,prec_acum,0
1988-02-22,Lima,Santa Rosa,prec_acum,0
1988-02-23,Lima,Santa Rosa,prec_acum,0
1988-02-24,Lima,Santa Rosa,prec_acum,0
1988-02-25,Lima,Santa Rosa,prec_acum,0
1988-02-26,Lima,Santa Rosa,prec_acum,0
1988-02-27,Lima,Santa Rosa,prec_acum,0
1988-02-28,Lima,Santa Rosa,prec_acum,0
1988-02-29,Lima,Santa Rosa,prec_acum,0
1988-03-01,Lima,Santa Rosa,prec_acum,0
1988-03-02,Lima,Santa Rosa,prec_acum,0
1988-03-03,Lima,Santa Rosa,prec_acum,0
1988-03-04,Lima,Santa Rosa,prec_acum,0
1988-03-05,Lima,Santa Rosa,prec_acum,0
1988-03-06,Lima,Santa Rosa,prec_acum,0
1988-03-07,Lima,Santa Rosa,prec_acum,0
1988-03-08,Lima,Santa Rosa,prec_acum,0
1988-03-09,Lima,Santa Rosa,prec_acum,0
1988-03-10,Lima,Santa Rosa,prec_acum,0
1988-03-11,Lima,Santa Rosa,prec_acum,0
1988-03-12,Lima,Santa Rosa,prec_acum,0
1988-03-13,Lima,Santa Rosa,prec_acum,0
1988-03-14,Lima,Santa Rosa,prec_acum,0
1988-03-15,Lima,Santa Rosa,prec_acum,0
1988-03-16,Lima,Santa Rosa,prec_acum,0
1988-03-17,Lima,Santa Rosa,prec_acum,0
1988-03-18,Lima,Santa Rosa,prec_acum,0
1988-03-19,Lima,Santa Rosa,prec_acum,0
1988-03-20,Lima,Santa Rosa,prec_acum,0
1988-03-21,Lima,Santa Rosa,prec_acum,0
1988-03-22,Lima,Santa Rosa,prec_acum,0
1988-03-23,Lima,Santa Rosa,prec_acum,0
1988-03-24,Lima,Santa Rosa,prec_acum,0
1988-03-25,Lima,Santa Rosa,prec_acum,0
1988-03-26,Lima,Santa Rosa,prec_acum,0
1988-03-27,Lima,Santa Rosa,prec_acum,0
1988-03-28,Lima,Santa Rosa,prec_acum,0
1988-03-29,Lima,Santa Rosa,prec_acum,0
1988-03-30,Lima,Santa Rosa,prec_acum,0
1988-03-31,Lima,Santa Rosa,prec_acum,0
1988-04-01,Lima,Santa Rosa,prec_acum,0
1988-04-02,Lima,Santa Rosa,prec_acum,0
1988-04-03,Lima,Santa Rosa,prec_acum,0
1988-04-04,Lima,Santa Rosa,prec_acum,0
1988-04-05,Lima,Santa Rosa,prec_acum,0
1988-04-06,Lima,Santa Rosa,prec_acum,0
1988-04-07,Lima,Santa Rosa,prec_acum,0
1988-04-08,Lima,Santa Rosa,prec_acum,0
1988-04-09,Lima,Santa Rosa,prec_acum,0
1988-04-10,Lima,Santa Rosa,prec_acum,0
1988-04-11,Lima,Santa Rosa,prec_acum,0
1988-04-12,Lima,Santa Rosa,prec_acum,0
1988-04-13,Lima,Santa Rosa,prec_acum,0
1988-04-14,Lima,Santa Rosa,prec_acum,0
1988-04-15,Lima,Santa Rosa,prec_acum,0
1988-04-16,Lima,Santa Rosa,prec_acum,0
1988-04-17,Lima,Santa Rosa,prec_acum,0
1988-04-18,Lima,Santa Rosa,prec_acum,0
1988-04-19,Lima,Santa Rosa,prec_acum,0
1988-04-20,Lima,Santa Rosa,prec_acum,0
1988-04-21,Lima,Santa Rosa,prec_acum,0
1988-04-22,Lima,Santa Rosa,prec_acum,0
1988-04-23,Lima,Santa Rosa,prec_acum,0
1988-04-24,Lima,Santa Rosa,prec_acum,0
1988-04-25,Lima,Santa Rosa,prec_acum,0
1988-04-26,Lima,Santa Rosa,prec_acum,0
1988-04-27,Lima,Santa Rosa,prec_acum,0
1988-04-28,Lima,Santa Rosa,prec_acum,0
1988-04-29,Lima,Santa Rosa,prec_acum,0
1988-04-30,Lima,Santa Rosa,prec_acum,0
1988-05-01,Lima,Santa Rosa,prec_acum,0
1988-05-02,Lima,Santa Rosa,prec_acum,0
1988-05-03,Lima,Santa Rosa,prec_acum,0
1988-05-04,Lima,Santa Rosa,prec_acum,0
1988-05-05,Lima,Santa Rosa,prec_acum,0
1988-05-06,Lima,Santa Rosa,prec_acum,0
1988-05-07,Lima,Santa Rosa,prec_acum,0
1988-05-08,Lima,Santa Rosa,prec_acum,0
1988-05-09,Lima,Santa Rosa,prec_acum,0
1988-05-10,Lima,Santa Rosa,prec_acum,0
1988-05-11,Lima,Santa Rosa,prec_acum,0
1988-05-12,Lima,Santa Rosa,prec_acum,0
1988-05-13,Lima,Santa Rosa,prec_acum,0
1988-05-14,Lima,Santa Rosa,prec_acum,0
1988-05-15,Lima,Santa Rosa,prec_acum,0
1988-05-16,Lima,Santa Rosa,prec_acum,0
1988-05-17,Lima,Santa Rosa,prec_acum,0
1988-05-18,Lima,Santa Rosa,prec_acum,0
1988-05-19,Lima,Santa Rosa,prec_acum,0
1988-05-20,Lima,Santa Rosa,prec_acum,0
1988-05-21,Lima,Santa Rosa,prec_acum,0
1988-05-22,Lima,Santa Rosa,prec_acum,0
1988-05-23,Lima,Santa Rosa,prec_acum,0
1988-05-24,Lima,Santa Rosa,prec_acum,0
1988-05-25,Lima,Santa Rosa,prec_acum,0
1988-05-26,Lima,Santa Rosa,prec_acum,0
1988-05-27,Lima,Santa Rosa,prec_acum,0
1988-05-28,Lima,Santa Rosa,prec_acum,0
1988-05-29,Lima,Santa Rosa,prec_acum,0
1988-05-30,Lima,Santa Rosa,prec_acum,0
1988-05-31,Lima,Santa Rosa,prec_acum,0
1988-06-01,Lima,Santa Rosa,prec_acum,0
1988-06-02,Lima,Santa Rosa,prec_acum,0
1988-06-03,Lima,Santa Rosa,prec_acum,0
1988-06-04,Lima,Santa Rosa,prec_acum,0
1988-06-05,Lima,Santa Rosa,prec_acum,0
1988-06-06,Lima,Santa Rosa,prec_acum,0
1988-06-07,Lima,Santa Rosa,prec_acum,0
1988-06-08,Lima,Santa Rosa,prec_acum,0
1988-06-09,Lima,Santa Rosa,prec_acum,0
1988-06-10,Lima,Santa Rosa,prec_acum,0
1988-06-11,Lima,Santa Rosa,prec_acum,0
1988-06-12,Lima,Santa Rosa,prec_acum,0
1988-06-13,Lima,Santa Rosa,prec_acum,0
1988-06-14,Lima,Santa Rosa,prec_acum,0
1988-06-15,Lima,Santa Rosa,prec_acum,0
1988-06-16,Lima,Santa Rosa,prec_acum,0
1988-06-17,Lima,Santa Rosa,prec_acum,0
1988-06-18,Lima,Santa Rosa,prec_acum,0
1988-06-19,Lima,Santa Rosa,prec_acum,0
1988-06-20,Lima,Santa Rosa,prec_acum,0
1988-06-21,Lima,Santa Rosa,prec_acum,0
1988-06-22,Lima,Santa Rosa,prec_acum,0
1988-06-23,Lima,Santa Rosa,prec_acum,0
1988-06-24,Lima,Santa Rosa,prec_acum,0
1988-06-25,Lima,Santa Rosa,prec_acum,0
1988-06-26,Lima,Santa Rosa,prec_acum,0
1988-06-27,Lima,Santa Rosa,prec_acum,0
1988-06-28,Lima,Santa Rosa,prec_acum,0
1988-06-29,Lima,Santa Rosa,prec_acum,0
1988-06-30,Lima,Santa Rosa,prec_acum,0
1988-07-01,Lima,Santa Rosa,prec_acum,0
1988-07-02,Lima,Santa Rosa,prec_acum,0
1988-07-03,Lima,Santa Rosa,prec_acum,0
1988-07-04,Lima,Santa Rosa,prec_acum,0
1988-07-05,Lima,Santa Rosa,prec_acum,0
1988-07-06,Lima,Santa Rosa,prec_acum,0
1988-07-07,Lima,Santa Rosa,prec_acum,0
1988-07-08,Lima,Santa Rosa,prec_acum,0
1988-07-09,Lima,Santa Rosa,prec_acum,0
1988-07-10,Lima,Santa Rosa,prec_acum,0
1988-07-11,Lima,Santa Rosa,prec_acum,0
1988-07-12,Lima,Santa Rosa,prec_acum,0
1988-07-13,Lima,Santa Rosa,prec_acum,0
1988-07-14,Lima,Santa Rosa,prec_acum,0
1988-07-15,Lima,Santa Rosa,prec_acum,0
1988-07-16,Lima,Santa Rosa,prec_acum,0
1988-07-17,Lima,Santa Rosa,prec_acum,0
1988-07-18,Lima,Santa Rosa,prec_acum,0
1988-07-19,Lima,Santa Rosa,prec_acum,0
1988-07-20,Lima,Santa Rosa,prec_acum,0
1988-07-21,Lima,Santa Rosa,prec_acum,0
1988-07-22,Lima,Santa Rosa,prec_acum,0
1988-07-23,Lima,Santa Rosa,prec_acum,0
1988-07-24,Lima,Santa Rosa,prec_acum,0
1988-07-25,Lima,Santa Rosa,prec_acum,0
1988-07-26,Lima,Santa Rosa,prec_acum,0
1988-07-27,Lima,Santa Rosa,prec_acum,0
1988-07-28,Lima,Santa Rosa,prec_acum,0
1988-07-29,Lima,Santa Rosa,prec_acum,0
1988-07-30,Lima,Santa Rosa,prec_acum,0
1988-07-31,Lima,Santa Rosa,prec_acum,0
1988-08-01,Lima,Santa Rosa,prec_acum,0
1988-08-02,Lima,Santa Rosa,prec_acum,0
1988-08-03,Lima,Santa Rosa,prec_acum,0
1988-08-04,Lima,Santa Rosa,prec_acum,0
1988-08-05,Lima,Santa Rosa,prec_acum,0
1988-08-06,Lima,Santa Rosa,prec_acum,0
1988-08-07,Lima,Santa Rosa,prec_acum,0
1988-08-08,Lima,Santa Rosa,prec_acum,0
1988-08-09,Lima,Santa Rosa,prec_acum,0
1988-08-10,Lima,Santa Rosa,prec_acum,0
1988-08-11,Lima,Santa Rosa,prec_acum,0
1988-08-12,Lima,Santa Rosa,prec_acum,0
1988-08-13,Lima,Santa Rosa,prec_acum,0
1988-08-14,Lima,Santa Rosa,prec_acum,0
1988-08-15,Lima,Santa Rosa,prec_acum,0
1988-08-16,Lima,Santa Rosa,prec_acum,0
1988-08-17,Lima,Santa Rosa,prec_acum,0
1988-08-18,Lima,Santa Rosa,prec_acum,0
1988-08-19,Lima,Santa Rosa,prec_acum,0
1988-08-20,Lima,Santa Rosa,prec_acum,0
1988-08-21,Lima,Santa Rosa,prec_acum,0
1988-08-22,Lima,Santa Rosa,prec_acum,0
1988-08-23,Lima,Santa Rosa,prec_acum,0
1988-08-24,Lima,Santa Rosa,prec_acum,0
1988-08-25,Lima,Santa Rosa,prec_acum,0
1988-08-26,Lima,Santa Rosa,prec_acum,0
1988-08-27,Lima,Santa Rosa,prec_acum,0
1988-08-28,Lima,Santa Rosa,prec_acum,0
1988-08-29,Lima,Santa Rosa,prec_acum,0
1988-08-30,Lima,Santa Rosa,prec_acum,0
1988-08-31,Lima,Santa Rosa,prec_acum,0
1988-09-01,Lima,Santa Rosa,prec_acum,0
1988-09-02,Lima,Santa Rosa,prec_acum,0
1988-09-03,Lima,Santa Rosa,prec_acum,0
1988-09-04,Lima,Santa Rosa,prec_acum,0
1988-09-05,Lima,Santa Rosa,prec_acum,0
1988-09-06,Lima,Santa Rosa,prec_acum,0
1988-09-07,Lima,Santa Rosa,prec_acum,0
1988-09-08,Lima,Santa Rosa,prec_acum,0
1988-09-09,Lima,Santa Rosa,prec_acum,0
1988-09-10,Lima,Santa Rosa,prec_acum,0
1988-09-11,Lima,Santa Rosa,prec_acum,0
1988-09-12,Lima,Santa Rosa,prec_acum,0
1988-09-13,Lima,Santa Rosa,prec_acum,0
1988-09-14,Lima,Santa Rosa,prec_acum,0
1988-09-15,Lima,Santa Rosa,prec_acum,0
1988-09-16,Lima,Santa Rosa,prec_acum,0
1988-09-17,Lima,Santa Rosa,prec_acum,0
1988-09-18,Lima,Santa Rosa,prec_acum,0
1988-09-19,Lima,Santa Rosa,prec_acum,0
1988-09-20,Lima,Santa Rosa,prec_acum,0
1988-09-21,Lima,Santa Rosa,prec_acum,0
1988-09-22,Lima,Santa Rosa,prec_acum,0
1988-09-23,Lima,Santa Rosa,prec_acum,0
1988-09-24,Lima,Santa Rosa,prec_acum,0
1988-09-25,Lima,Santa Rosa,prec_acum,0
1988-09-26,Lima,Santa Rosa,prec_acum,0
1988-09-27,Lima,Santa Rosa,prec_acum,0
1988-09-28,Lima,Santa Rosa,prec_acum,0
1988-09-29,Lima,Santa Rosa,prec_acum,0
1988-09-30,Lima,Santa Rosa,prec_acum,0
1988-10-01,Lima,Santa Rosa,prec_acum,0
1988-10-02,Lima,Santa Rosa,prec_acum,0
1988-10-03,Lima,Santa Rosa,prec_acum,0
1988-10-04,Lima,Santa Rosa,prec_acum,0
1988-10-05,Lima,Santa Rosa,prec_acum,0
1988-10-06,Lima,Santa Rosa,prec_acum,0
1988-10-07,Lima,Santa Rosa,prec_acum,0
1988-10-08,Lima,Santa Rosa,prec_acum,0
1988-10-09,Lima,Santa Rosa,prec_acum,0
1988-10-10,Lima,Santa Rosa,prec_acum,0
1988-10-11,Lima,Santa Rosa,prec_acum,0
1988-10-12,Lima,Santa Rosa,prec_acum,0
1988-10-13,Lima,Santa Rosa,prec_acum,0
1988-10-14,Lima,Santa Rosa,prec_acum,0
1988-10-15,Lima,Santa Rosa,prec_acum,0
1988-10-16,Lima,Santa Rosa,prec_acum,0
1988-10-17,Lima,Santa Rosa,prec_acum,0
1988-10-18,Lima,Santa Rosa,prec_acum,0
1988-10-19,Lima,Santa Rosa,prec_acum,0
1988-10-20,Lima,Santa Rosa,prec_acum,0
1988-10-21,Lima,Santa Rosa,prec_acum,0
1988-10-22,Lima,Santa Rosa,prec_acum,0
1988-10-23,Lima,Santa Rosa,prec_acum,0
1988-10-24,Lima,Santa Rosa,prec_acum,0
1988-10-25,Lima,Santa Rosa,prec_acum,0
1988-10-26,Lima,Santa Rosa,prec_acum,0
1988-10-27,Lima,Santa Rosa,prec_acum,0
1988-10-28,Lima,Santa Rosa,prec_acum,0
1988-10-29,Lima,Santa Rosa,prec_acum,0
1988-10-30,Lima,Santa Rosa,prec_acum,0
1988-10-31,Lima,Santa Rosa,prec_acum,0
1988-11-01,Lima,Santa Rosa,prec_acum,0
1988-11-02,Lima,Santa Rosa,prec_acum,0
1988-11-03,Lima,Santa Rosa,prec_acum,0
1988-11-04,Lima,Santa Rosa,prec_acum,0
1988-11-05,Lima,Santa Rosa,prec_acum,0
1988-11-06,Lima,Santa Rosa,prec_acum,0
1988-11-07,Lima,Santa Rosa,prec_acum,0
1988-11-08,Lima,Santa Rosa,prec_acum,0
1988-11-09,Lima,Santa Rosa,prec_acum,0
1988-11-10,Lima,Santa Rosa,prec_acum,0
1988-11-11,Lima,Santa Rosa,prec_acum,0
1988-11-12,Lima,Santa Rosa,prec_acum,0
1988-11-13,Lima,Santa Rosa,prec_acum,0
1988-11-14,Lima,Santa Rosa,prec_acum,0
1988-11-15,Lima,Santa Rosa,prec_acum,0
1988-11-16,Lima,Santa Rosa,prec_acum,0
1988-11-17,Lima,Santa Rosa,prec_acum,0
1988-11-18,Lima,Santa Rosa,prec_acum,0
1988-11-19,Lima,Santa Rosa,prec_acum,0
1988-11-20,Lima,Santa Rosa,prec_acum,0
1988-11-21,Lima,Santa Rosa,prec_acum,0
1988-11-22,Lima,Santa Rosa,prec_acum,0
1988-11-23,Lima,Santa Rosa,prec_acum,0
1988-11-24,Lima,Santa Rosa,prec_acum,0
1988-11-25,Lima,Santa Rosa,prec_acum,0
1988-11-26,Lima,Santa Rosa,prec_acum,0
1988-11-27,Lima,Santa Rosa,prec_acum,0
1988-11-28,Lima,Santa Rosa,prec_acum,0
1988-11-29,Lima,Santa Rosa,prec_acum,0
1988-11-30,Lima,Santa Rosa,prec_acum,0
1989-03-01,Lima,Santa Rosa,prec_acum,0
1989-03-02,Lima,Santa Rosa,prec_acum,0
1989-03-03,Lima,Santa Rosa,prec_acum,0
1989-03-04,Lima,Santa Rosa,prec_acum,0
1989-03-05,Lima,Santa Rosa,prec_acum,0
1989-03-06,Lima,Santa Rosa,prec_acum,0
1989-03-07,Lima,Santa Rosa,prec_acum,0
1989-03-08,Lima,Santa Rosa,prec_acum,0
1989-03-09,Lima,Santa Rosa,prec_acum,0
1989-03-10,Lima,Santa Rosa,prec_acum,0
1989-03-11,Lima,Santa Rosa,prec_acum,0
1989-03-12,Lima,Santa Rosa,prec_acum,0
1989-03-13,Lima,Santa Rosa,prec_acum,0
1989-03-14,Lima,Santa Rosa,prec_acum,0
1989-03-15,Lima,Santa Rosa,prec_acum,0
1989-03-16,Lima,Santa Rosa,prec_acum,0
1989-03-17,Lima,Santa Rosa,prec_acum,0
1989-03-18,Lima,Santa Rosa,prec_acum,0
1989-03-19,Lima,Santa Rosa,prec_acum,0
1989-03-20,Lima,Santa Rosa,prec_acum,0
1989-03-21,Lima,Santa Rosa,prec_acum,0
1989-03-22,Lima,Santa Rosa,prec_acum,0
1989-03-23,Lima,Santa Rosa,prec_acum,0
1989-03-24,Lima,Santa Rosa,prec_acum,0
1989-03-25,Lima,Santa Rosa,prec_acum,0
1989-03-26,Lima,Santa Rosa,prec_acum,0
1989-03-27,Lima,Santa Rosa,prec_acum,0
1989-03-28,Lima,Santa Rosa,prec_acum,0
1989-03-29,Lima,Santa Rosa,prec_acum,0
1989-03-30,Lima,Santa Rosa,prec_acum,0
1989-03-31,Lima,Santa Rosa,prec_acum,0
1989-04-01,Lima,Santa Rosa,prec_acum,0
1989-04-02,Lima,Santa Rosa,prec_acum,0
1989-04-03,Lima,Santa Rosa,prec_acum,0
1989-04-04,Lima,Santa Rosa,prec_acum,0
1989-04-05,Lima,Santa Rosa,prec_acum,0
1989-04-06,Lima,Santa Rosa,prec_acum,0
1989-04-07,Lima,Santa Rosa,prec_acum,0
1989-04-08,Lima,Santa Rosa,prec_acum,0
1989-04-09,Lima,Santa Rosa,prec_acum,0
1989-04-10,Lima,Santa Rosa,prec_acum,0
1989-04-11,Lima,Santa Rosa,prec_acum,0
1989-04-12,Lima,Santa Rosa,prec_acum,0
1989-04-13,Lima,Santa Rosa,prec_acum,0
1989-04-14,Lima,Santa Rosa,prec_acum,0
1989-04-15,Lima,Santa Rosa,prec_acum,0
1989-04-16,Lima,Santa Rosa,prec_acum,0
1989-04-17,Lima,Santa Rosa,prec_acum,0
1989-04-18,Lima,Santa Rosa,prec_acum,0
1989-04-19,Lima,Santa Rosa,prec_acum,0
1989-04-20,Lima,Santa Rosa,prec_acum,0
1989-04-21,Lima,Santa Rosa,prec_acum,0
1989-04-22,Lima,Santa Rosa,prec_acum,0
1989-04-23,Lima,Santa Rosa,prec_acum,0
1989-04-24,Lima,Santa Rosa,prec_acum,0
1989-04-25,Lima,Santa Rosa,prec_acum,0
1989-04-26,Lima,Santa Rosa,prec_acum,0
1989-04-27,Lima,Santa Rosa,prec_acum,0
1989-04-28,Lima,Santa Rosa,prec_acum,0
1989-04-29,Lima,Santa Rosa,prec_acum,0
1989-04-30,Lima,Santa Rosa,prec_acum,0
1989-05-01,Lima,Santa Rosa,prec_acum,0
1989-05-02,Lima,Santa Rosa,prec_acum,0
1989-05-03,Lima,Santa Rosa,prec_acum,0
1989-05-04,Lima,Santa Rosa,prec_acum,0
1989-05-05,Lima,Santa Rosa,prec_acum,0
1989-05-06,Lima,Santa Rosa,prec_acum,0
1989-05-07,Lima,Santa Rosa,prec_acum,0
1989-05-08,Lima,Santa Rosa,prec_acum,0
1989-05-09,Lima,Santa Rosa,prec_acum,0
1989-05-10,Lima,Santa Rosa,prec_acum,0
1989-05-11,Lima,Santa Rosa,prec_acum,0
1989-05-12,Lima,Santa Rosa,prec_acum,0
1989-05-13,Lima,Santa Rosa,prec_acum,0
1989-05-14,Lima,Santa Rosa,prec_acum,0
1989-05-15,Lima,Santa Rosa,prec_acum,0
1989-05-16,Lima,Santa Rosa,prec_acum,0
1989-05-17,Lima,Santa Rosa,prec_acum,0
1989-05-18,Lima,Santa Rosa,prec_acum,0
1989-05-19,Lima,Santa Rosa,prec_acum,0
1989-05-20,Lima,Santa Rosa,prec_acum,0
1989-05-21,Lima,Santa Rosa,prec_acum,0
1989-05-22,Lima,Santa Rosa,prec_acum,0
1989-05-23,Lima,Santa Rosa,prec_acum,0
1989-05-24,Lima,Santa Rosa,prec_acum,0
1989-05-25,Lima,Santa Rosa,prec_acum,0
1989-05-26,Lima,Santa Rosa,prec_acum,0
1989-05-27,Lima,Santa Rosa,prec_acum,0
1989-05-28,Lima,Santa Rosa,prec_acum,0
1989-05-29,Lima,Santa Rosa,prec_acum,0
1989-05-30,Lima,Santa Rosa,prec_acum,0
1989-05-31,Lima,Santa Rosa,prec_acum,0
1989-06-01,Lima,Santa Rosa,prec_acum,0
1989-06-02,Lima,Santa Rosa,prec_acum,0
1989-06-03,Lima,Santa Rosa,prec_acum,0
1989-06-04,Lima,Santa Rosa,prec_acum,0
1989-06-05,Lima,Santa Rosa,prec_acum,0
1989-06-06,Lima,Santa Rosa,prec_acum,0
1989-06-07,Lima,Santa Rosa,prec_acum,0
1989-06-08,Lima,Santa Rosa,prec_acum,0
1989-06-09,Lima,Santa Rosa,prec_acum,0
1989-06-10,Lima,Santa Rosa,prec_acum,0
1989-06-11,Lima,Santa Rosa,prec_acum,0
1989-06-12,Lima,Santa Rosa,prec_acum,0
1989-06-13,Lima,Santa Rosa,prec_acum,0
1989-06-14,Lima,Santa Rosa,prec_acum,0
1989-06-15,Lima,Santa Rosa,prec_acum,0
1989-06-16,Lima,Santa Rosa,prec_acum,0
1989-06-17,Lima,Santa Rosa,prec_acum,0
1989-06-18,Lima,Santa Rosa,prec_acum,0
1989-06-19,Lima,Santa Rosa,prec_acum,0
1989-06-20,Lima,Santa Rosa,prec_acum,0
1989-06-21,Lima,Santa Rosa,prec_acum,0
1989-06-22,Lima,Santa Rosa,prec_acum,0
1989-06-23,Lima,Santa Rosa,prec_acum,0
1989-06-24,Lima,Santa Rosa,prec_acum,0
1989-06-25,Lima,Santa Rosa,prec_acum,0
1989-06-26,Lima,Santa Rosa,prec_acum,0
1989-06-27,Lima,Santa Rosa,prec_acum,0
1989-06-28,Lima,Santa Rosa,prec_acum,0
1989-06-29,Lima,Santa Rosa,prec_acum,0
1989-06-30,Lima,Santa Rosa,prec_acum,0
1989-07-01,Lima,Santa Rosa,prec_acum,0
1989-07-02,Lima,Santa Rosa,prec_acum,0
1989-07-03,Lima,Santa Rosa,prec_acum,0
1989-07-04,Lima,Santa Rosa,prec_acum,0
1989-07-05,Lima,Santa Rosa,prec_acum,0
1989-07-06,Lima,Santa Rosa,prec_acum,0
1989-07-07,Lima,Santa Rosa,prec_acum,0
1989-07-08,Lima,Santa Rosa,prec_acum,0
1989-07-09,Lima,Santa Rosa,prec_acum,0
1989-07-10,Lima,Santa Rosa,prec_acum,0
1989-07-11,Lima,Santa Rosa,prec_acum,0
1989-07-12,Lima,Santa Rosa,prec_acum,0
1989-07-13,Lima,Santa Rosa,prec_acum,0
1989-07-14,Lima,Santa Rosa,prec_acum,0
1989-07-15,Lima,Santa Rosa,prec_acum,0
1989-07-16,Lima,Santa Rosa,prec_acum,0
1989-07-17,Lima,Santa Rosa,prec_acum,0
1989-07-18,Lima,Santa Rosa,prec_acum,0
1989-07-19,Lima,Santa Rosa,prec_acum,0
1989-07-20,Lima,Santa Rosa,prec_acum,0
1989-07-21,Lima,Santa Rosa,prec_acum,0
1989-07-22,Lima,Santa Rosa,prec_acum,0
1989-07-23,Lima,Santa Rosa,prec_acum,0
1989-07-24,Lima,Santa Rosa,prec_acum,0
1989-07-25,Lima,Santa Rosa,prec_acum,0
1989-07-26,Lima,Santa Rosa,prec_acum,0
1989-07-27,Lima,Santa Rosa,prec_acum,0
1989-07-28,Lima,Santa Rosa,prec_acum,0
1989-07-29,Lima,Santa Rosa,prec_acum,0
1989-07-30,Lima,Santa Rosa,prec_acum,0
1989-07-31,Lima,Santa Rosa,prec_acum,0
1989-08-01,Lima,Santa Rosa,prec_acum,0
1989-08-02,Lima,Santa Rosa,prec_acum,0
1989-08-03,Lima,Santa Rosa,prec_acum,0
1989-08-04,Lima,Santa Rosa,prec_acum,0
1989-08-05,Lima,Santa Rosa,prec_acum,0
1989-08-06,Lima,Santa Rosa,prec_acum,0
1989-08-07,Lima,Santa Rosa,prec_acum,0
1989-08-08,Lima,Santa Rosa,prec_acum,0
1989-08-09,Lima,Santa Rosa,prec_acum,0
1989-08-10,Lima,Santa Rosa,prec_acum,0
1989-08-11,Lima,Santa Rosa,prec_acum,0
1989-08-12,Lima,Santa Rosa,prec_acum,0
1989-08-13,Lima,Santa Rosa,prec_acum,0
1989-08-14,Lima,Santa Rosa,prec_acum,0
1989-08-15,Lima,Santa Rosa,prec_acum,0
1989-08-16,Lima,Santa Rosa,prec_acum,0
1989-08-17,Lima,Santa Rosa,prec_acum,0
1989-08-18,Lima,Santa Rosa,prec_acum,0
1989-08-19,Lima,Santa Rosa,prec_acum,0
1989-08-20,Lima,Santa Rosa,prec_acum,0
1989-08-21,Lima,Santa Rosa,prec_acum,0
1989-08-22,Lima,Santa Rosa,prec_acum,0
1989-08-23,Lima,Santa Rosa,prec_acum,0
1989-08-24,Lima,Santa Rosa,prec_acum,0
1989-08-25,Lima,Santa Rosa,prec_acum,0
1989-08-26,Lima,Santa Rosa,prec_acum,0
1989-08-27,Lima,Santa Rosa,prec_acum,0
1989-08-28,Lima,Santa Rosa,prec_acum,0
1989-08-29,Lima,Santa Rosa,prec_acum,0
1989-08-30,Lima,Santa Rosa,prec_acum,0
1989-08-31,Lima,Santa Rosa,prec_acum,0
1989-09-01,Lima,Santa Rosa,prec_acum,0
1989-09-02,Lima,Santa Rosa,prec_acum,0
1989-09-03,Lima,Santa Rosa,prec_acum,0
1989-09-04,Lima,Santa Rosa,prec_acum,0
1989-09-05,Lima,Santa Rosa,prec_acum,0
1989-09-06,Lima,Santa Rosa,prec_acum,0
1989-09-07,Lima,Santa Rosa,prec_acum,0
1989-09-08,Lima,Santa Rosa,prec_acum,0
1989-09-09,Lima,Santa Rosa,prec_acum,0
1989-09-10,Lima,Santa Rosa,prec_acum,0
1989-09-11,Lima,Santa Rosa,prec_acum,0
1989-09-12,Lima,Santa Rosa,prec_acum,0
1989-09-13,Lima,Santa Rosa,prec_acum,0
1989-09-14,Lima,Santa Rosa,prec_acum,0
1989-09-15,Lima,Santa Rosa,prec_acum,0
1989-09-16,Lima,Santa Rosa,prec_acum,0
1989-09-17,Lima,Santa Rosa,prec_acum,0
1989-09-18,Lima,Santa Rosa,prec_acum,0
1989-09-19,Lima,Santa Rosa,prec_acum,0
1989-09-20,Lima,Santa Rosa,prec_acum,0
1989-09-21,Lima,Santa Rosa,prec_acum,0
1989-09-22,Lima,Santa Rosa,prec_acum,0
1989-09-23,Lima,Santa Rosa,prec_acum,0
1989-09-24,Lima,Santa Rosa,prec_acum,0
1989-09-25,Lima,Santa Rosa,prec_acum,0
1989-09-26,Lima,Santa Rosa,prec_acum,0
1989-09-27,Lima,Santa Rosa,prec_acum,0
1989-09-28,Lima,Santa Rosa,prec_acum,0
1989-09-29,Lima,Santa Rosa,prec_acum,0
1989-09-30,Lima,Santa Rosa,prec_acum,0
1989-10-01,Lima,Santa Rosa,prec_acum,0
1989-10-02,Lima,Santa Rosa,prec_acum,0
1989-10-03,Lima,Santa Rosa,prec_acum,0
1989-10-04,Lima,Santa Rosa,prec_acum,0
1989-10-05,Lima,Santa Rosa,prec_acum,0
1989-10-06,Lima,Santa Rosa,prec_acum,0
1989-10-07,Lima,Santa Rosa,prec_acum,0
1989-10-08,Lima,Santa Rosa,prec_acum,0
1989-10-09,Lima,Santa Rosa,prec_acum,0
1989-10-10,Lima,Santa Rosa,prec_acum,0
1989-10-11,Lima,Santa Rosa,prec_acum,0
1989-10-12,Lima,Santa Rosa,prec_acum,0
1989-10-13,Lima,Santa Rosa,prec_acum,0
1989-10-14,Lima,Santa Rosa,prec_acum,0
1989-10-15,Lima,Santa Rosa,prec_acum,0
1989-10-16,Lima,Santa Rosa,prec_acum,0
1989-10-17,Lima,Santa Rosa,prec_acum,0
1989-10-18,Lima,Santa Rosa,prec_acum,0
1989-10-19,Lima,Santa Rosa,prec_acum,0
